sentiment,review
"RT @TheworldIndex: ప్రపంచంలో అత్యంత కలుషితమైన నగరాలు 2018:

1.🇮🇳 గురుగ్రామ్
2.🇮🇳 ఘజియాబాద్
3.🇵🇰 ఫైసలాబాద్
4.🇮🇳 ఫరీదాబాద్
5. 🇮🇳 భీవాడి
6.🇮🇳 నోయిడా
7.…",negative
శ్రీనగర్లో మంచు. గోష్ నేను ఒక విస్కర్ చేత తప్పిపోయాను .... దిల్లీ మెయిన్ ఆజ్ భి పంఖ చల్ రాహా హై.,negative
డాక్టర్ జితేంద్ర సింగ్ ఎన్‌క్చర్ నో ఎన్‌క్యాడ్ టాడ్ కి సర్కార్ !!! https://t.co/c2c8roivva,negative
"@Dev_fadnavis @hivsena తో యుద్ధాన్ని ""ధర్మయుద్ యొక్క"" అని పిలుస్తాడు

Ahsahiljoshii
@Poonam_mahajan
@Shelarashish
@Authaackeray",negative
Rt @journovidya: ముంబై ME KAB AAYENGE ACH DIN @AAJTAK,negative
గత 32 గంటలు ఆరోగ్యం ప్రకారం Delhi ిల్లీ గాలులు చాలా ప్రమాదకరమైన స్థాయిలో ఉన్నాయి. పెద్ద ప్రసంగాలు ఇచ్చిన నాయకులు… https://t.co/l4mvreaa7d,negative
"Rt @crimetakbrand: చీఫ్ అతిథి భార్య భాగి మరియు నవజోట్ సింగ్ సిధు ... ఈ రోజు ఎవరు బాధ్యత తీసుకుంటారు. క్రైమ్ తక్
@Shamstahirkhan @vik…",negative
"ఎవరు డి ఆర్థిక మంత్రి బిడిడబ్ల్యు, మిస్టర్. @Arunjaitley లేదా మిస్టర్. @Piyushgoyal? బాచె కో బటానా హై, బడా గందరగోళం హై భాయ్. #Gst se bhi badaa",negative
"నిన్న ఒక నాయకుడు తన మూత్రపిండ వైఫల్యం గురించి మాట్లాడుతున్నాడు, అనగా, ఉపవాసం కారణంగా మూత్రపిండాల వైఫల్యం. మార్గం ద్వారా, ఇది జరగదు డాక్టర్… https://t.co/huaqntgig2",negative
"RT @AAJTAK: కొరియన్ కంపెనీ కియా భారత మార్కెట్లో పడగొట్టింది. ఆటో ఎక్స్‌పో 2018 లో, కియా తన మొదటి కాన్సెప్ట్ కారును ప్రారంభించింది",negative
"Rt vinodkapri: ఇప్పుడే చూశారు. సుప్రీంకోర్టు యొక్క నలుగురు న్యాయమూర్తులను బహిరంగంగా పిలిచిన ఈ పెద్దమనిషి అలోక్ భట్, గౌరవనీయ ప్రధాన మంత్రి ట్విట్టర్‌లో అలోక్ భట్‌కు ఇచ్చారు…",negative
#గుజరాతేలెక్షన్స్ 2017 గుజరాత్‌లో ఎన్నికల ప్రకటన. 182 సీట్లలో రెండు దశల్లో ఎన్నికలు. మొదటి స్థానంలో 89 సీట్లు మరియు సెకనులో 93,negative
"జర్నలిస్ట్ వార్తలను అంగీకరించండి లేదా అంగీకరించరు. అతను తన పేరుతో ముద్రించాడు, అంటే అది అతనికి స్వంతం. వార్తలను చల్లుకోండి, పాత్ర హత్య తప్పు.",negative
ఒక రాష్ట్రంలో రాజకీయ హత్య యొక్క అర్థం భిన్నంగా ఉంటుంది మరియు మరొక స్థితిలో భిన్నంగా ఉంటుంది. రాష్ట్రంలో ఆరోపణలు రాజకీయ #గుజరాత్ #కేరళ అని చెప్పలేము,negative
@riturishit_15 @dushyantnaagar @incinagara @narendramodi @sushmasawaraj @manishtewari వాట్ యు అప్ నం. రుజువు ఇవ్వండి… https://t.co/tadgexsh13,negative
@SKYFIGHTRARAJ11 @AAJTAK నకిలీ న్యూస్ థి ... ఖబార్ చలానే వాలో నే భీ ఉపసంహరణ కర్ లి ..,negative
"@Nidhi @rahulgandhi no Mam ... నేను ఆ PC లో ఉన్నాను. రాహుల్ కూడా చాలా సున్నితమైన విషయం, నేను దానిపై ఉన్నాను… https://t.co/b7qjiljsz7",negative
"Rt @igovindnarayan: మిస్టర్ #Vivektivari యొక్క కుటుంబానికి అతను ప్రమాదంతో కలిశారని చెప్పబడింది. అతని భార్య కల్పన, ""మేము వెళ్లి కారు ఇచ్చినప్పుడు సార్ మేము నమ్మలేకపోయాము…",negative
""" ధన్యవాదాలు",negative
"@kartikeya_1975 అకేలే అకేలే, గుప్‌షప్ హమారే సాత్, మెయిన్ కోర్సు కిసి ur ర్ కే సాత్ ... నెలులా భాభి హో సాత్ ఎటువంటి సమస్య… https: // ttps: // eo6cm42hgl",negative
"@Snehanshus @ఇన్సిండియా లేదు సార్, కాంగ్రెస్ ఎల్లప్పుడూ ప్రభుత్వంలో భాగం కానుంది.",negative
"@Rajan_pt కేవలం భాయ్, కోయి హరే జెట్. సమస్య లేదు. లెకిన్ నకిలీ",negative
"@priyankac19 ye fidee fide friend ne kal rat 9.30 pm అహామ్దాబాద్ మి షూట్ కియా హై .. యే ఫేక్ nhi hai, par log… https: // 8gceqeeievo",negative
@Tavleengiri @priyankac19 ye ahmdabad ka kal rat 9.30pm ka video hai .. mere dost geland ne khud kiya hai ... h… h… https://t.co/zbkvpijmf9,negative
"""",negative
"""",negative
Raddramsinghvi PM మరియు BJP సీరియల్ దుర్వినియోగదారుడు. క్షమాపణలు bjp @incinnindia https://t.co/bst5o2cwxq,negative
@Ankiitkoomar aajcal sab aankhe hone ke bavjood prithviraj chauhan ban rhe hain ..,negative
"@aajtak @officeofrg @yadavakhhilesh kumar vicrant, సజీవ సలావుడ్డిన్ సలావుడ్డిన్ డెడ్ డెడ్ అని పిలిచినప్పుడు, షాకింగ్ https://t.co/esijxhji7z",negative
@aajtak 6 మహేన్ బాడ్ గార్మీ ఖాట్ హో జయెగి.,negative
Rt @lovenatandon: tauba taruba 🤣 jab jab guire ho jaayee toh umeed hai tamatar ka jawaab atom atom bomb se dene ke liey - aapke డ్రైవింగ్ రూమ్ మెయి డోనో…,negative
తౌబా తౌబా 🤣 జబ్ హైర్ హో జాయే తోహ్ ఉమేద్ హై తమతర్ కా జవాబ్ అటామ్ బాంబు,negative
"Rt @crimetakbrand: భారత ప్రభుత్వం మీకు అబద్ధం చెబుతోంది, వారు భారత ప్రభుత్వ అతిపెద్ద పోల్‌ను తెరిచారు. క్రైమ్ తక్ https://t.co/c4yuiasunx",negative
