review,sentiment
RT @andtvofficial: Concours de danse Jodi parfait Mein Thirakne aa Rahein Hain Aapke Chahite Vibhuti Ji Aur Anita Bhabi. Dekhiye inka danse…,positive
"RT @Lovenatandon: Bonne nuit pensée: Zindagi Mein Jo Bhi Karna
Chahta Hai Kar Guzar
Kya khabar barson ki hai ya
Lamha Bha…",positive
"Bonne nuit pensée: Zindagi Mein Jo Bhi Karna
Chahta Hai Kar Guzar
Kya khabar barson ki hai ya
Lamha Bhar Hai Zindagi",positive
"Bonne nuit pensée aujourd'hui: même si vous manquez les mains, ne quittez pas la relation
Avec la branche du temps, les moments ne se brisent pas",positive
Lajawaab #mushaira @ometlalaff @britishLibrary! Un câlin chaleureux à tous! #Urdushairi,positive
Exclusif: le magistrat de service de Panchkula https://t.co/ot7uqf06u5 via @aajtak,positive
Exclusif: BSF a relevé la veillée pendant le brouillard à la périphérie,positive
"Exclusif: le jeu de HoneyPreet se termine, les préparations pour le couronnement de Jasmeet Singh commence https://t.co/ZJ4ZR99PBD via @aajtak",positive
Exclusif: une autre vérité noire de Gurmeet Ram Rahim's Cave https://t.co/bam1y6kumi via @aajtak,positive
Exclusif: HoneyPreet est devenu des vidéos inflammatoires virales pour que le cas de la trahison ait été enregistré https://t.co/qqicq4f8cx via @aajtak,positive
Exclusif: Rajdar Sukhdeep Kaur de HoneyPreet a fait 5 grandes révélations devant la police https://t.co/uazlskvjp6 via @aajtak,positive
Harbhajan Singh peut rejoindre,positive
Navjot Singh Sidhu dit Aawaz- e- Punjab a remporté https://t.co/l576yprk6u,positive
Les Sikhs radicaux désireux de traîner le chef de Dera Gurmit Ram Rahim à Akal Takht http://t.co/4p5ettmh5s via @indiatoday,positive
"RT @ DeepShikha2408: Excellent reportage de @manogyaloival, #sayeedansari et @sardanarohit ....
La vie des journalistes est également moins qu'un soldat…",positive
"RT @arvindojha: super exclusivité - images CCTV de Bulandshahr Violence, images de vidéosurveillance avant le meurtre de l'inspecteur Subodh Singh ... Le pays a jusqu'à présent…",positive
RT @itgdsports: # asiangames2018 @manogyaloival https: //…,positive
"RT @Rahulkanwal: Super exclusif: Dawood's Land Hili, Gulshan Kumar dans l'affaire du meurtre à `` Underground '' le musicien souhaité Nadeem dans l'affaire…",positive
"Superbe en avant!
Ne pas magasiner en ligne
Sortez en famille
Le marché sera brillant et l'argent du pays restera dans le pays
Donnez la vie aux marchés de mourir",positive
@anjanaomkashyap janamdin bahut bahut mubarak ho !! Partie due 🤓,positive
@Sambitswaraj Janamdin Bahut Bahut Mubarak Ho ... Treat est dû ... Et certains khaajaa et dalmaa ??,positive
@Naveen_odisha @bjd_odisha @cmo_odisha @bjpodisha @jualaram C'est comme,positive
"Avec l'aimable autorisation de mon ami
""Je suis en train de penser.
Ce soir, laissez deux sacs brûler le journal.

Padosio sera rouge. ""😝",positive
"Combien a changé mon hindoustan en 7 jours !!
Ni une déclaration sur le bœuf, ni une inquiétude pour Arhar,
Ni pour retourner le prix, le pays est-il toléré ou la fin des élections? Tellement vrai!",positive
"RT @AAJTAK: Exclusive: Dans sa première interview télévisée après les élections de Lok Sabha, Rahul Gandhi a dit - BJP se noie au Bihar ....
https://t.co/woaxlh ..",positive
RT @AAJTAK: India Today #Safaigiri honorera le gagnant de la ville religieuse la plus propre le 02 octobre lors des prix #Safaigiri.,positive
RT @Suhelth: Je souhaite à Mulayam Singh et Mayawati Bhai Dhooj ...,positive
"RT @AAJTAK: Dans Wayanad, @priyankagandhi a fait une émission de route, voyez sa conversation exclusive avec le correspondant AAJ TAK @ Mausamii2u.
# Loksabhaeleks2019 #…",positive
"""",positive
Congrès 3e liste intéressante Tanuj Punia a reçu un billet de Barabanki .... Le garçon de PL Punia est Tanuj Punia https://t.co/nl57qdepkl,positive
"RT @ Mausamii2U: Exclusif: Chariot électoral de Priyanka Gandhi, voir à l'intérieur de la vidéo https://t.co/8gmfypwzin via @aajtak",positive
"Exclusif: le char électrique de Priyanka Gandhi est spécial, regardez à l'intérieur de la vidéo https://t.co/8gmfypwzin via @aajtak",positive
@Snehanshus `` similaire '' comme la saison signifie également que cela signifie également des changements,positive
"RT @Snehanshus: Je ne sais pas, Jayaprakash Babu et Lohia Ji auraient été vivants et auraient vu ces scènes, quel son serait sorti du cœur ……

D'accord avec le mot…",positive
@ h_boob1 Kyon Aapki Party Se Savaal Kar Diya Isliye,positive
"RT @mpptakofcial: siège pour exiger Jyotiraditya scindia à faire CM ... Regardez le rapport spécial de @ Mausamii2u exclusif
@Jm_scindia @ in…",positive
@inirajsingh @shakeelnbt :-) Crooks,positive
"RT @rahulkanwal: Exclusif: Divya Spandana a dit: «Jusqu'à ce que Rahul me fasse confiance, n'a rien d'importance»
-No 'Mission 2019' n'est complet nulle part…",positive
"RT @manjeetnegilive: Je vous suis reconnaissant à tous pour les meilleurs voeux, mais les souhaits vides ne fonctionneront pas. Vous tous, amis, réservez sur Amazon…",positive
"RT @rahulkanwal: Exclusive: le milieu des voyous sabote le programme «Skill India» du gouvernement Modi

https://t.co/EEU3QKX1IJ

@ Mausamii2u",positive
Exclusif: Middlemen Saboting saboting Modi Modi Government 'Skill India Scheme https://t.co/ssgbgwve9h via @aajtak,positive
"RT @Newstakofficial: Voir comment les enfants sont piégés dans la vidéo exclusive des grottes de Thaïlande
@ Mausamii2U #ThailandcaveRescE #Thailand
https: /…",positive
"RT @AAJTAK: Rapport au sol super exclusif de la Thaïlande. @ Mausamii2u Rapport
#Khabardar
Live: https://t.co/foz5qpkk43 https://t.co/4zj5/",positive
Rt @nishantchat: @ Mausamii2u s'il vous plaît tags bijli mantri kyonki wo kehte hai bijli coupé hota nahi,positive
"Karnataka: Non seulement l'armoire, pas seulement les sièges VIP de la prestation de VIP https://t.co/jwgixvj65u via @aajtak",positive
"RT @thakur_shivangi: Save Journalist ... très peu restants.
Salutations sincères à tous les journalistes du reste de la journée!",positive
@Shalabhmani :-) grand-mère de tout le monde,positive
@Pradeepmeghraj merci :-)),positive
@Iamshashizanje Sympathie Nahin Sahab Garv Hai,positive
@ nehabatham03 hahaha 🤣🤣🤣🤣 histoire de maison en maison,positive
@ Shu3page @indiatoday Le changement est la loi de la vie :),positive
@vikasbha @narendramodi kya baat ... suri ... chhaa gya ... héros hai ladka :-),positive
@ Nehabatham03 Mizaz Lakhanvi .. :),positive
@ Mausamii2u se souvenait de Tata pour voir l'avion dans l'enfance :),positive
@ Ankit39070392 @ ashu3page anjana sirf ek hai :),positive
@groverkaran_ shukriya :) lignes kedarnath singh ji ki hain :),positive
@ girishpant001 le mien aussi :),positive
"Pour que vous ayez tous des enfants adorables. Msg sur ce #WorldBooksday

Laissez les petites mains des enfants toucher les étoiles de la lune… https://t.co/8dopsrbheh",positive
@ Parthas00496417 MOOOH SE PEHLE GAAL PE AYEGA HAATH;),positive
@nishantchat @sardanarohit nous l'obtiendrons le 12 mai :),positive
@ Sachina71761991 @aajtak @rahulgandhi dhanyawad :),positive
@ Singhvi82918092 @aajtak shukriya :),positive
@Bhishamsharmas @aajtak shukriya :),positive
@Arpanagnihotry @aajtak shukriya :),positive
@jitendrsg @aajtak merci :),positive
@ Geetabhandari18 retourné à Delhi :),positive
@ Sumitrautela11 @aajtak kal almora aur tanakpur se :),positive
"@Acsharma_ @aajtak sera signalé à Almora, Tanakpur demain matin :)",positive
@ girishpant001 @aajtak tanakpur hokar aye :),positive
@Saurabhtop dhanyawad :),positive
Belle couleur de la montagne :) https://t.co/dkchbkixbt,positive
"""

Vaise… https://t.co/zdo46ocqdb",positive
@ Parthas00496417 g ... manger à la maison végétarien comme amateur :),positive
@rohitjuglan bientôt :),positive
@Saurabhtop tweet padhne ke baad mujhe bhi :),positive
@Saying_vivek y ira également amis :) Pourquoi êtes-vous si pressé,positive
"Pour la première fois à la télévision, le style de débat politique le plus intéressant et le plus mélodie",positive
@ Aishwaryaraibh2 Celebrity Ko Milta Hai Dost;),positive
@jitendrsg @sachinarorra @faroutakhtar @vidya_balan frère neuf ans :),positive
@Thedelhiwalla C'est une question de ces jours :),positive
@ Ajaysha63740206 @aajtak merci :),positive
@ Supriya23bh exquis :),positive
@poornima_mishra signifie aujourd'hui que le changement de matin est :-),positive
@nishantvkhelkar merci :),positive
RT @FilmhistoryPic: (1998) Mithun Chakraborty a décrit Ramkrishna Paramhansa dans le film «Swami Vivekananda». Il a remporté le National Award.…,positive
"C'est aussi un «mur» dans la couverture du Verseau! @Srbachchan monsieur :)

#From Mythologie aux descriptions historiques et V… https://t.co/w10fgsnmhb dans Prayagraj",positive
"Autrement dit, Honnête est celle qui n'a pas eu la chance d'être malhonnête.
Simple ;-) https://t.co/apqfsepnbv",positive
"Quand quelqu'un écrit peut être très «beau» :)

# Happynewyear2019 https://t.co/r4eancoa90",positive
@Khanashrafullah haha ​​... Jaroor .. shukriya :),positive
@Rc_shukl est très beau. J'ai une chance de lire une fois de plus après votre tweet :),positive
Wow :) https://t.co/unzctitcbr,positive
"@Rmsvishwakarma ha ha..wah .......

Mais la poésie se fait du cœur, pas avec les mathématiques et la science :) En pensées, ami",positive
@Saurabhtop mange Faluda-Kulfi en lingots la nuit et nourrissez également l'équipe :-),positive
@Khanduri_happy merci :),positive
@Mohitgroverate dhanyawad :-),positive
@Tigerintoleant dhanyawad :),positive
"RT @PRERNAKAUL: # SAHITYAAJTAK18
Dans @AAJTAK, les téléspectateurs et les lecteurs sont notre VIP!
Ignorez soufi,
Trésor de poésie,
Chansons et astuces folkloriques,
Beaucoup…",positive
@ Patidar27Shyam a besoin d'un mois complet pour visiter le Madhya Pradesh. Des gens très beaux et très mignons :),positive
@ravikanire était le lendemain de demain :) Aujourd'hui est télévisé à 22h30,positive
"Bonjour ... dès que Delhi arrive, avec la météo .. les pluies de nouvelles aussi :)

#Iamhome #LovedElhi",positive
Oui absolument .. l'élection est le plus grand festival de démocratie. Et le couvrir est le plus important pour tout journaliste. À… https://t.co/4l44weepbt,positive
@ kartik191097 @aajtak 5 din me ek din bhi nahi beeta jab poha na khaya ho :-),positive
@Paritosh_toshi @aajtak shukriya :-),positive
"@Thakur_Shivangi Hum Toh Trailer Na Jhel Pae ou ap Do Bar Film Dekh Ayi.
#WONDER WOMAN :-)",positive
@nishantchat @sardanarohit Vous avez raté la ligne quand Sir a dit à quoi ressemble le port d'un costume: P,positive
@gotyash haha ​​:-) ye bhi sahi,positive
@Pandeypiyush très modeste;),positive
"Amis ... il y a des informations pour u.
#Tatasky pour voir @aajtak sans frais supplémentaires… https://t.co/qx6qe4lbh7",positive
"@ Ajayyad91127401 pour le partage merci. Nostalgie :)
La vie a vraiment beaucoup changé mais ils ne peuvent pas être écrits uniquement en tweets :)",positive
@ Sanjaymaurya945 esthétique :),positive
Le pays change;) https://t.co/b4fnzrmnrm,positive
@ Ajayyad91127401 wow ... beau :),positive
@ Shubhamkolkata4 @ nehabatham03 @mptakofficial @aajtak les meilleurs voeux vous aussi :),positive
@ Iamyog02 bahut badhiya :),positive
"hahaha :)

Le gymnase va pour qu'ils puissent manger tout cela: P

#GoodMorning #FridayMotivation #StayFit #WorkoutMotivation https://t.co/jkzowmes28",positive
@ deepak_joshi22 L'ami à distance est en main,positive
@groverkaran_ shukriya :),positive
@ yashika10gupta @mohdanaszubair haha ​​... elle wud hv a dit jao pehle unka jawab lekar aao jinki vajah se aj aj aj mujhe bhi karaani padi ;-),positive
@ saddams71451283 belle :),positive
Beau :) https://t.co/oh4hk9qjlo,positive
@Worldjat @aajtak @jayantrld meenakshi ce côté :),positive
"@ Prakash5866 wow ........ Les planètes sont également adorées le jour de l'anniversaire. ,",positive
Ce n'est pas la question :) https://t.co/lyxnbfqtkv,positive
"RT @pandeypiyush: C'est la défaite de la moralité. Le gouvernement tombe au Karnataka tombant à Delhi-ncr :) :) :)
#Karnataka
#Karnatakafloortest",positive
@nikhildubei @ nripendra1784 @jimmcyash @vinayshrinema wah kya baat .. badhai :),positive
Ha ha ha .... Les tweets sont dans le feu: p https://t.co/dlsewnfyiy,positive
@ Kartik191097 Jodhpur et les gens là-bas avaient l'air très mignons :) De l'eau potable en été à la couverture.,positive
"@ VikrantGupta73 a promis de jouer :)

# IPL2018",positive
"RT @SatishCharya: Qui est plus sûr dans l'Uttar Pradesh, Gaumata ou Beti? @mail_today Cartoon #uttarpradesh #yogidityanath https://t.co/s8hg11csq",positive
"Sirf Siddhu Hi Hi Jo Party Badalne Se Bhi Na Badle Ork Watch ...

#Siddhu #navjotsinghsidhu https://t.co/6vpakafcwe",positive
@ rjoshi1973 Oui c'est :) mukteshwar,positive
@Sjpanchal dhanyawad :),positive
@ Mausamii2u Saaddi Kudi Hit Hai :),positive
@Pandeypiyush Le nettoyage est venu maintenant: P,positive
"@Jitendradixit ""High Shop Faded Count"" ....: P",positive
"Parfois, il semble que l'Inde et l'essence de l'Inde, nous devrons apprendre des étrangers vivant dans le pays ... très impressionnant & amp;… https://t.co/furu0q1ksb",positive
"@ vikrantGupta73 Monsieur Joyeux anniversaire :)

Où est la fête à dire: P",positive
Attendra ... :) https://t.co/c1j5eoizht,positive
"@Saurabhtop @thelallantop @kamleshksingh complete @thelallantop Félicitations :)

Une fête est formée à ce sujet: D",positive
"RT @manupanwar: correspondance intéressante entre Vajpayee et Manohar Shyam Joshi :)

Lirera, l'esprit sera heureux. :) https://t.co/5ugwyyi2s4",positive
Seul un écrivain peut connaître la douleur du poème envoyé à l'éditeur @manupanwar à temps :),positive
@Yasser_aks c'est la vie :),positive
@Hello_iajay ha ha ha ha ..... c'est absolument «vairagi» réponse :),positive
Des amis sont rentrés à la maison pour demander aux invités de demander de l'eau ou de la nourriture :) https://t.co/kmrq07z1lz,positive
"Et malgré cela, la protestation #Khichdi est vraiment ridicule: D

# Khichri… https://t.co/nklaj6lytc",positive
Premièrement ... le plus rapide ........ bravo #satederchauhan,positive
@ nehabatham03 hahaha ... wow allitération d'une belle utilisation de l'ornementation :),positive
"@ vikrantGupta73 Aujourd'hui, une chanson est à nouveau faite …… :)",positive
"@Kumarvikrants ha ha ha ... sceller sur l'entrée des Oscars du film .. Mane bonne journée, venons à quelqu'un: P",positive
@dimri_vikesh @sumtersindia @ nehabatham03 @travelties @sachin_rt beautiful :),positive
@Lallesanchay merci :),positive
@ Naitisha0823 merci :),positive
@_Colourful__ merci .. heureux je vous souhaite aussi :),positive
Aperçu pour toutes les poussettes qui veulent aller au Bhoutan comme moi :) #bhutan #love #nature,positive
@Saurabhtop @indiainbhutancg bientôt moisi à aller au Bhoutan :),positive
Comment les mots de quelqu'un peuvent-ils choquer à l'intérieur .. Dushyant en est un exemple :) https://t.co/ysn7s7mnwx,positive
#Rakshabandhan pour protéger le message frère et sœur .... parce que chaque vie est précieuse :) https://t.co/rcejabmk45,positive
@Swaprem est également attendu pour votre commentaire d'expert: P,positive
@ sunittugnayat3 merci :),positive
@Sachinarorra ha ha ha ... bon: p,positive
"#MayawatiSignns démission bien planifiée de démission, mais selon la règle, la démission donnée de l'adhésion à inconditionnellement #Rajiyasabha est valide, pas 3 pages",positive
"@Sucheritak Le pays change ... si vous voyez un rôle combatif, ce n'est pas un gros problème: P",positive
@poornima_mishra @zenews La surveillance régulière est madame: p,positive
La famine d'être original est confrontée à Bollywood depuis un certain temps. Unique 😬😬 sans précédent 😳😳 https://t.co/3di444nnhxp,positive
"RT @manupanwar: Découvrez-vous où le gaz lacrymogène a été libéré, la population a-t-elle augmenté là-bas?
,
#M_lord_kah_gaye_
#Peacocks",positive
@ kaushiik_1983 shukriya :),positive
@imthakurvishal shukriya :),positive
@Saurabhtop bonjour .. très beau .. ho millions d'obscurité ... l'énergie positive de la vie est divisée quelque part :),positive
............. ha ha ha ........... seulement quelques heures et :),positive
Quoi en rire ;-) https://t.co/fgvfnkl1g0,positive
@ Ranasingh022 merci :),positive
"Wow ... ce n'est pas la question .. Boli est aimé par lui-même :)

# Elections2017 # Elections2017 https://t.co/tbcemalz27",positive
@ Shishsonkar357 merci :),positive
"Bonne lecture sur #yogidityanath

Le monastère, qui a donné le premier roi au Népal, a donné au nouveau cm https://t.co/Umt8efxj7",positive
@Being_humor merci beaucoup .. lekin daant kyu chabaa liye 😊,positive
RT @pandeypiyush: Voir aussi les anciennes allégations de Kejriwal Ji :) :) https://t.co/mwlyywcr41,positive
"Le Congrès aurait été mieux s'il s'était plaint de servir de force: P

# Goaelection2017 #gaa # Manipurelelection2017… https://t.co/l4lnfmzw3",positive
RT @PandeyPiyush: Il n'est pas juste d'obtenir les résultats avant Holi. Le gouvernement a envoyé quatre bouteilles d'alcool anglaise gratuitement aux dirigeants perdants :) :) :) :) :),positive
